x1,x2,y
2.7325423833083065,0.5841997907462124,125.75772005645265
-2.9786669871072773,1.272082780140865,131.19630365174547
2.9938265215184003,-4.4901247769183055,108.32725664715484
-4.618649142028853,-4.470606551465658,162.30635653134024
4.237803221643452,2.478571861241168,152.2366714974023
-2.449942260413081,4.277244732484931,163.07203408859826
-1.9044749587172438,-0.42762090625659255,154.5641278215262
1.6443282569543536,-1.6583570124185494,132.88548487988845
2.4817194638364253,-3.292463423339103,126.43007120417214
4.019286173810402,2.474380446604126,150.15187780211605
2.409264257378978,0.007495857333404743,130.1277119417379
-1.6514277440269236,-3.9072034094093526,142.52229265796024
-1.8653463034783613,-3.708349101772768,135.33655629142038
3.893209357341851,-3.216745597800217,126.82579461873779
3.124668300039504,3.6591391118292815,158.00857843354981
1.4700631518328748,-0.8361652115427081,127.89260869731118
4.710525401890337,0.586865185946051,148.2996963161941
-2.2590362550982808,-1.411297705456724,156.58903719018505
4.375271661711684,3.680221182391694,151.04869964036655
0.5529748688272038,-2.472179099033138,122.75003339227338
-2.3880456752609676,-2.6428386981689895,142.48113788050654
2.7685604534511743,-0.2123513572714515,143.75272763280466
2.930468569364658,0.5009080285081327,137.04513195651253
1.9051821185412656,-0.20944924977179724,124.61397277480825
3.5406408935043086,0.20517638752034806,145.39136822423293
2.6383793882672437,2.549197661040168,144.5876569412067
2.9038438268644438,-1.262942621325434,143.7161054597816
-1.2170394102680997,-4.725985379446653,148.80597926907225
-4.00785055520935,-0.40967784106721616,140.11873866817274
2.0699492350699424,1.9659519028162755,143.23561456698317
-4.000210711984493,-1.8021890861573828,154.96730308602113
0.3390470287114251,0.8084182967584654,134.57673265543417
1.8539942021019895,2.0878796264945096,142.94393554733082
2.5810176903830993,2.67606122673116,124.21179085651188
2.794390385335703,2.913046654182767,134.56862686403332
-0.20588229982419737,2.123407442145318,132.37214818006652
4.308389063019792,-2.1737657450243897,124.24542342852001
-2.0400162073883714,1.8149666902292534,115.60485669559962
1.7821519621799702,-2.2654424635414214,122.72832675920849
-3.550704492072936,-2.2303890490024036,137.78861616779545
3.535991698540151,3.1489719652722936,149.3242905723941
3.8632771743667433,-3.1650744840992986,134.17321934211063
3.962161113507687,-2.1753738991930884,129.13325474127404
-1.2838134820062224,-2.784919158723656,123.55373702382627
1.5151692772581118,-3.8097404759749454,126.14835042846411
-0.35055590133270886,0.8355027222063462,144.730783821488
1.627805195754938,-1.5034909511923993,108.99075580996833
0.8039669382847281,4.859932606587506,160.9961716813217
4.266692202586327,-1.755598596322689,126.53192547415152
1.0811271605683634,-2.5794454571535868,125.22142183336976
-0.05448911593139272,2.5759677776648395,140.00094722848894
-1.1261126509313968,0.44657740336454665,130.52986179218857
-4.666850790655453,-0.17797584020698665,163.91339868278592
2.0554708935837516,-3.3390406578018155,119.16837193457943
-0.05124736809535335,0.5673795940888446,114.73375304084159
-2.171532829944219,-1.2316117199236398,133.40393489046014
3.780835980309746,2.798714225034118,136.98746836598414
2.6774964009707247,1.8897436489782562,137.34267915242137
3.5231388799703716,1.4190378634719973,121.6694068976691
-4.149990689520474,3.3334601477308006,169.29453245582437
-2.3645810528032243,1.9473930396569266,140.02601213394752
-3.787467464627131,3.2027955245086606,157.3899185257922
-3.478422457949229,3.260953239509437,156.78146905186475
-3.490107090376272,-4.075704155445336,160.7355452578648
4.538739692861796,3.0463993379452887,167.85549946686217
1.8644259035160724,-1.6805089776425697,133.36452226070605
2.4352251376794634,-4.437184077515034,112.54078937047842
-4.228302377676929,-0.6098033761536321,172.85970216284701
-2.8697085037410277,0.5443811911937635,145.35483924088444
-3.6174593470408944,2.429864893478113,158.63421298533729
-1.3829546098256111,0.23719727909678845,125.77256434009021
-4.1554325424958884,-0.8270138322362444,150.1187594997894
3.2697737171310557,-0.5426527826959955,109.38109151615488
3.024659719380791,4.262166566670974,141.35041808570725
-3.2956608633464564,2.5431809929106723,161.1786719112807
-0.5212959830040393,-1.8390917197524619,131.97635848787158
-1.2235055577833216,1.9389399214587915,107.34439348707495
-3.7551586881281467,-1.301515985349301,151.299441413392
-0.14099833941583917,3.066550798784096,132.4512511711994
2.2083705757978302,3.513890562162622,142.43617217002202
0.09542393307961827,-2.4428192112343696,128.3708169736853
3.6877558059272317,-4.937310442187607,131.8709864028532
-2.598560226818817,-3.405813805044348,147.0983158285281
-4.3939337684548585,-0.49746660373222884,161.69649522666094
4.766558952186827,-0.6477709912061123,135.85149236598647
1.3152870537751227,-2.339007518793565,122.5982115531601
0.3994206317841211,0.5762564628140723,122.19325670662906
-3.249767805510529,-4.637665884879921,148.70231759201468
-0.592490523837303,2.0535641009080106,113.40494208842819
4.086533670150933,-4.8954488131531315,134.24457521821645
4.53551845823435,3.4417118922370964,164.30291280883085
4.78410694195353,-1.0684069389073514,137.80129611063552
-1.244776455961738,-3.329295051421405,145.49729043626718
-3.0341646297573694,1.5440018449541872,153.91913428651011
1.7956631738117599,4.529426537787964,145.75076941278945
4.65521926882081,0.5144593870696612,120.49914655304963
1.1588979940405792,4.401372701564359,159.6199371180521
-4.520809983394386,-3.03385818561775,159.3148885480757
-0.03898486357265085,1.3205672594526066,113.04041818557153
2.579489112423925,4.556622112288387,159.966345702498
4.961722060242582,-3.8317571160149706,146.42300757479597
-2.89444812075691,0.6953997083667405,133.81152364399216
3.684008788147274,1.5020538429990307,135.95524661423386
-2.329498631874179,-1.0379647891493637,161.06933372370708
-1.8378466267290978,3.3590349409263496,146.55627570813914
-2.5852980680794837,-0.013979959735554104,128.2511712895414
4.850046472759848,2.80917442304321,147.43888672318724
1.4140460763817853,-2.0125905217921183,117.91214243731125
0.4043048273749772,4.993451739173901,168.64083107153078
2.4215820101508987,1.1439828738862605,149.88932097173577
-0.8718046513158138,-4.93938241658718,136.97887485517913
-1.7654288583859676,3.039265956054045,127.79376209479038
4.989904944735709,-3.2956268256293892,124.36413105407908
1.9901931696333461,-1.630764530932038,132.51054711465332
-4.358810089191049,-3.4774726564329503,158.171891978673
3.9893107709346456,3.2287530596706713,151.9007504626022
1.7226262163159136,-4.276865446542954,130.5448191747501
-1.6908155518841959,1.3702363021657966,108.59505387602681
